team,jersey,player,lb_attempted,lb_completed,through,around,over,via_pass,via_cross,via_carry,dir_sum_ok,match_number,header
Türkiye,13,Eren ELMALI,8,7,0,5,3,7,0,1,1,59,IN POSSESSION
Türkiye,14,Abdulkerim BARDAKCI,21,11,1,9,11,21,0,0,1,59,IN POSSESSION
Türkiye,15,Ozan KABAK,11,6,6,3,2,11,0,0,1,59,IN POSSESSION
Türkiye,21,Baris Alper YILMAZ,3,2,2,1,0,3,0,0,1,59,IN POSSESSION
Türkiye,24,Oguz AYDIN,9,7,2,6,1,8,0,1,1,59,IN POSSESSION
Türkiye,4,Caglar SOYUNCU,1,0,0,0,1,1,0,0,1,59,IN POSSESSION
Türkiye,17,Irfan Can KAHVECI,0,0,0,0,0,0,0,0,1,59,IN POSSESSION
Türkiye,18,Mert MULDUR,2,2,0,2,0,1,0,1,1,59,IN POSSESSION
Türkiye,22,Kaan AYHAN,0,0,0,0,0,0,0,0,1,59,IN POSSESSION
Türkiye,26,Can UZUN,0,0,0,0,0,0,0,0,1,59,IN POSSESSION
USA,1,Matt TURNER,11,2,0,1,10,11,0,0,1,59,IN POSSESSION
USA,6,Auston TRUSTY,12,8,2,5,5,12,0,0,1,59,IN POSSESSION
USA,7,Giovanni REYNA,17,10,7,4,6,15,1,1,1,59,IN POSSESSION
USA,8,Weston McKENNIE,16,11,1,4,11,16,0,0,1,59,IN POSSESSION
USA,9,Ricardo PEPI,1,0,1,0,0,1,0,0,1,59,IN POSSESSION
USA,11,Brenden AARONSON,4,3,2,2,0,4,0,0,1,59,IN POSSESSION
USA,12,Miles ROBINSON,14,12,7,5,2,14,0,0,1,59,IN POSSESSION
USA,14,Sebastian BERHALTER,20,17,10,5,5,19,1,0,1,59,IN POSSESSION
USA,21,Timothy WEAH,2,1,1,1,0,1,0,1,1,59,IN POSSESSION
USA,22,Mark McKENZIE,12,10,1,7,4,12,0,0,1,59,IN POSSESSION
USA,23,Joe SCALLY,10,9,2,3,5,8,2,0,1,59,IN POSSESSION
USA,2,Sergino DEST,0,0,0,0,0,0,0,0,1,59,IN POSSESSION
USA,10,Christian PULISIC,3,3,2,1,0,3,0,0,1,59,IN POSSESSION
USA,16,Alex FREEMAN,3,2,0,2,1,3,0,0,1,59,IN POSSESSION
USA,17,Malik TILLMAN,0,0,0,0,0,0,0,0,1,59,IN POSSESSION
USA,26,Alex ZENDEJAS,4,3,1,3,0,3,1,0,1,59,IN POSSESSION
Paraguay,12,Orlando GILL,9,5,0,0,9,9,0,0,1,60,IN POSSESSION
Paraguay,2,Gustavo VELAZQUEZ,18,8,0,5,13,17,1,0,1,60,IN POSSESSION
Paraguay,3,Omar ALDERETE,16,6,3,4,9,16,0,0,1,60,IN POSSESSION
Paraguay,4,Juan Jose CACERES,15,5,2,1,12,14,1,0,1,60,IN POSSESSION
Paraguay,8,Diego GOMEZ,9,5,1,4,4,8,0,1,1,60,IN POSSESSION
Paraguay,14,Andres CUBAS,8,6,3,2,3,8,0,0,1,60,IN POSSESSION
Paraguay,15,Gustavo GOMEZ,4,2,1,1,2,4,0,0,1,60,IN POSSESSION
Paraguay,19,Julio ENCISO,3,1,2,1,0,1,0,2,1,60,IN POSSESSION
Paraguay,21,Gabriel AVALOS,2,1,0,0,2,2,0,0,1,60,IN POSSESSION
Paraguay,23,Matias GALARZA,9,7,2,3,4,9,0,0,1,60,IN POSSESSION
Paraguay,26,Alexandro MAIDANA,5,1,1,0,4,5,0,0,1,60,IN POSSESSION
Paraguay,6,Junior ALONSO,0,0,0,0,0,0,0,0,1,60,IN POSSESSION
Paraguay,11,MAURICIO,4,1,1,1,2,3,1,0,1,60,IN POSSESSION
Paraguay,13,Jose CANALE,1,0,0,0,1,1,0,0,1,60,IN POSSESSION
Paraguay,16,Damian BOBADILLA,0,0,0,0,0,0,0,0,1,60,IN POSSESSION
Paraguay,18,Alex ARCE,1,1,1,0,0,1,0,0,1,60,IN POSSESSION
Australia,18,Patrick BEACH,9,5,0,0,9,9,0,0,1,60,IN POSSESSION
Australia,3,Alessandro CIRCATI,29,22,5,17,7,28,0,1,1,60,IN POSSESSION
Australia,5,Jordan BOS,8,6,2,4,2,6,0,2,1,60,IN POSSESSION
Australia,8,Connor METCALFE,9,7,3,4,2,9,0,0,1,60,IN POSSESSION
Australia,13,Aiden ONEILL,16,10,6,8,2,12,0,4,1,60,IN POSSESSION
Australia,16,Aziz BEHICH,7,4,2,3,2,7,0,0,1,60,IN POSSESSION
Australia,17,Nestory IRANKUNDA,0,0,0,0,0,0,0,0,1,60,IN POSSESSION
Australia,19,Harry SOUTTAR,17,13,5,6,6,17,0,0,1,60,IN POSSESSION
Australia,20,Cristian VOLPATO,7,3,2,5,0,5,0,2,1,60,IN POSSESSION
Australia,22,Jackson IRVINE,18,10,6,1,11,18,0,0,1,60,IN POSSESSION
Australia,25,Lucas HERRINGTON,9,6,1,5,3,9,0,0,1,60,IN POSSESSION
Australia,10,Ajdin HRUSTIC,0,0,0,0,0,0,0,0,1,60,IN POSSESSION
Australia,24,Paul OKONENGSTLER,1,0,0,0,1,1,0,0,1,60,IN POSSESSION
Australia,26,Tete YENGI,0,0,0,0,0,0,0,0,1,60,IN POSSESSION
Norway,13,Egil SELVIK,17,10,1,2,14,17,0,0,1,61,IN POSSESSION
Norway,4,Leo OSTIGARD,16,11,6,1,9,16,0,0,1,61,IN POSSESSION
Norway,6,Patrick BERG,12,7,3,4,5,10,1,1,1,61,IN POSSESSION
Norway,11,Jorgen STRAND LARSEN,2,0,1,0,1,2,0,0,1,61,IN POSSESSION
Norway,14,Fredrik AURSNES,14,10,2,3,9,14,0,0,1,61,IN POSSESSION
Norway,15,Fredrik Andre BJORKAN,5,5,1,3,1,4,0,1,1,61,IN POSSESSION
Norway,18,Kristian THORSTVEDT,4,2,2,1,1,4,0,0,1,61,IN POSSESSION
Norway,19,Thelo AASGAARD,11,10,8,3,0,10,0,1,1,61,IN POSSESSION
Norway,21,Andreas SCHJELDERUP,5,4,0,4,1,3,0,2,1,61,IN POSSESSION
Norway,22,Oscar BOBB,6,5,2,3,1,6,0,0,1,61,IN POSSESSION
Norway,25,Henrik FALCHENER,4,2,0,2,2,4,0,0,1,61,IN POSSESSION
Norway,2,Morten THORSBY,2,2,1,1,0,2,0,0,1,61,IN POSSESSION
Norway,16,Marcus HOLMGREN PEDERSEN,9,2,0,2,7,9,0,0,1,61,IN POSSESSION
Norway,20,Antonio NUSA,1,0,0,1,0,1,0,0,1,61,IN POSSESSION
Norway,23,Jens Petter HAUGE,2,1,2,0,0,2,0,0,1,61,IN POSSESSION
Norway,24,Sondre LANGAS,4,4,0,3,1,4,0,0,1,61,IN POSSESSION
France,16,Mike MAIGNAN,7,3,0,0,7,7,0,0,1,61,IN POSSESSION
France,4,Dayot UPAMECANO,7,4,0,4,3,7,0,0,1,61,IN POSSESSION
France,5,Jules KOUNDE,14,10,3,6,5,14,0,0,1,61,IN POSSESSION
France,6,Manu KONE,8,8,4,3,1,8,0,0,1,61,IN POSSESSION
France,7,Ousmane DEMBELE,17,11,10,2,5,17,0,0,1,61,IN POSSESSION
France,8,Aurelien TCHOUAMENI,9,9,4,4,1,9,0,0,1,61,IN POSSESSION
France,10,Kylian MBAPPE,9,7,5,2,2,8,0,1,1,61,IN POSSESSION
France,11,Michael OLISE,15,12,6,7,2,12,0,3,1,61,IN POSSESSION
France,19,Theo HERNANDEZ,17,16,1,9,7,15,2,0,1,61,IN POSSESSION
France,20,Desire DOUE,13,7,6,6,1,11,1,1,1,61,IN POSSESSION
France,26,Maxence LACROIX,8,5,4,3,1,8,0,0,1,61,IN POSSESSION
France,2,Malo GUSTO,0,0,0,0,0,0,0,0,1,61,IN POSSESSION
France,12,Bradley BARCOLA,1,1,0,1,0,0,0,1,1,61,IN POSSESSION
France,15,Ibrahima KONATE,3,3,1,2,0,2,0,1,1,61,IN POSSESSION
France,22,Jean-Philippe MATETA,0,0,0,0,0,0,0,0,1,61,IN POSSESSION
France,24,Rayan CHERKI,2,2,0,2,0,1,0,1,1,61,IN POSSESSION
Senegal,23,Mory DIAW,5,3,0,1,4,5,0,0,1,62,IN POSSESSION
Senegal,4,Abdoulaye SECK,2,0,0,0,2,2,0,0,1,62,IN POSSESSION
Senegal,5,Idrissa Gana GUEYE,28,25,7,16,5,28,0,0,1,62,IN POSSESSION
Senegal,8,Lamine CAMARA,4,3,1,1,2,3,0,1,1,62,IN POSSESSION
Senegal,10,Sadio MANE,8,5,3,5,0,3,0,5,1,62,IN POSSESSION
Senegal,14,Ismail JAKOBS,12,8,0,5,7,11,0,1,1,62,IN POSSESSION
Senegal,15,Krepin DIATTA,15,14,0,12,3,12,1,2,1,62,IN POSSESSION
Senegal,18,Ismaila SARR,1,1,1,0,0,1,0,0,1,62,IN POSSESSION
Senegal,19,Moussa NIAKHATE,20,18,5,10,5,20,0,0,1,62,IN POSSESSION
Senegal,20,Ibrahim MBAYE,4,2,0,3,1,0,1,3,1,62,IN POSSESSION
Senegal,21,Habib DIARRA,3,2,1,2,0,2,0,1,1,62,IN POSSESSION
Senegal,6,Pathe CISS,2,2,0,0,2,2,0,0,1,62,IN POSSESSION
Senegal,7,Assane DIAO,5,3,1,4,0,2,0,3,1,62,IN POSSESSION
Senegal,11,Nicolas JACKSON,3,3,1,2,0,3,0,0,1,62,IN POSSESSION
Senegal,13,Iliman NDIAYE,4,3,1,3,0,2,0,2,1,62,IN POSSESSION
Senegal,26,Pape GUEYE,16,15,6,7,3,16,0,0,1,62,IN POSSESSION
Iraq,22,AHMED BASIL,13,2,1,0,12,13,0,0,1,62,IN POSSESSION
Iraq,2,REBIN SULAKA,1,0,0,0,1,1,0,0,1,62,IN POSSESSION
Iraq,5,AKAM HASHIM,7,2,1,2,4,7,0,0,1,62,IN POSSESSION
Iraq,8,IBRAHIM BAYESH,2,1,1,0,1,2,0,0,1,62,IN POSSESSION
Iraq,9,ALI ALHAMADI,0,0,0,0,0,0,0,0,1,62,IN POSSESSION
Iraq,11,AHMED QASEM,0,0,0,0,0,0,0,0,1,62,IN POSSESSION
Iraq,14,ZIDANE IQBAL,7,6,3,2,2,6,0,1,1,62,IN POSSESSION
Iraq,16,AMIR ALAMMARI,10,6,3,3,4,9,1,0,1,62,IN POSSESSION
Iraq,17,ALI JASIM,4,2,1,1,2,3,1,0,1,62,IN POSSESSION
Iraq,23,MERCHAS DOSKI,16,8,3,3,10,14,0,2,1,62,IN POSSESSION
Iraq,26,FRANS PUTROS,16,14,3,7,6,16,0,0,1,62,IN POSSESSION
Iraq,12,JALAL HASSAN,11,4,2,0,9,11,0,0,1,62,IN POSSESSION
Iraq,6,MUNAF YOUNUS,5,4,2,2,1,5,0,0,1,62,IN POSSESSION
Iraq,13,ALI YOUSIF,0,0,0,0,0,0,0,0,1,62,IN POSSESSION
Iraq,15,AHMED MAKNAZI,2,1,1,1,0,2,0,0,1,62,IN POSSESSION
Iraq,19,KEVIN YAKOB,3,2,1,1,1,3,0,0,1,62,IN POSSESSION
Egypt,23,MOSTAFA SHOUBIR,4,1,0,0,4,4,0,0,1,63,IN POSSESSION
Egypt,3,MOHAMED HANY,15,14,3,9,3,13,1,1,1,63,IN POSSESSION
Egypt,5,RAMY RABIA,14,13,3,3,8,14,0,0,1,63,IN POSSESSION
Egypt,6,MOHAMED ABDELMONEIM,2,2,0,2,0,2,0,0,1,63,IN POSSESSION
Egypt,7,TREZEGUET,8,4,3,2,3,6,0,2,1,63,IN POSSESSION
Egypt,8,EMAM ASHOUR,4,2,1,3,0,4,0,0,1,63,IN POSSESSION
Egypt,10,MOHAMED SALAH,5,3,2,2,1,4,0,1,1,63,IN POSSESSION
Egypt,11,MOSTAFA ZICO,3,0,0,2,1,2,0,1,1,63,IN POSSESSION
Egypt,13,AHMED FATOUH,21,18,5,8,8,19,0,2,1,63,IN POSSESSION
Egypt,17,MOHANAD LASHIN,22,16,1,10,11,22,0,0,1,63,IN POSSESSION
Egypt,21,MAHMOUD SABER,8,6,2,3,3,6,1,1,1,63,IN POSSESSION
Egypt,2,YASSER IBRAHIM,6,4,2,3,1,6,0,0,1,63,IN POSSESSION
Egypt,9,HAMZA ABDELKARIM,1,1,1,0,0,1,0,0,1,63,IN POSSESSION
Egypt,19,MARAWAN ATTIA,10,7,3,0,7,10,0,0,1,63,IN POSSESSION
Egypt,22,OMAR MARMOUSH,7,4,4,3,0,4,0,3,1,63,IN POSSESSION
Egypt,25,ZIZO,3,2,1,0,2,3,0,0,1,63,IN POSSESSION
IR Iran,1,Alireza BEIRANVAND,19,8,1,0,18,19,0,0,1,63,IN POSSESSION
IR Iran,4,Shoja KHALILZADEH,19,11,6,2,11,19,0,0,1,63,IN POSSESSION
IR Iran,5,Milad MOHAMMADI,9,6,0,3,6,8,0,1,1,63,IN POSSESSION
IR Iran,6,Saeid EZATOLAHI,14,10,7,1,6,14,0,0,1,63,IN POSSESSION
IR Iran,8,Mohammad MOHEBBI,7,4,0,6,1,7,0,0,1,63,IN POSSESSION
IR Iran,9,Mehdi TAREMI,3,1,1,2,0,1,0,2,1,63,IN POSSESSION
IR Iran,13,Hossein KANANI,5,5,1,2,2,4,0,1,1,63,IN POSSESSION
IR Iran,14,Saman GHODDOS,6,3,2,3,1,6,0,0,1,63,IN POSSESSION
IR Iran,19,Ali NEMATI,13,6,0,4,9,12,1,0,1,63,IN POSSESSION
IR Iran,21,Mohammad GHORBANI,6,3,3,2,1,6,0,0,1,63,IN POSSESSION
IR Iran,23,Ramin REZAEIAN,9,7,0,4,5,8,1,0,1,63,IN POSSESSION
IR Iran,2,Saleh HARDANI,13,9,2,4,7,13,0,0,1,63,IN POSSESSION
IR Iran,7,Alireza JAHANBAKHSH,0,0,0,0,0,0,0,0,1,63,IN POSSESSION
IR Iran,20,Shahriyar MOGHANLOO,1,0,0,0,1,1,0,0,1,63,IN POSSESSION
New Zealand,1,Max CROCOMBE,11,6,0,2,9,11,0,0,1,64,IN POSSESSION
New Zealand,2,Tim PAYNE,12,6,2,2,8,11,1,0,1,64,IN POSSESSION
New Zealand,4,Tyler BINDON,20,11,4,11,5,20,0,0,1,64,IN POSSESSION
New Zealand,6,Joe BELL,4,3,2,1,1,4,0,0,1,64,IN POSSESSION
New Zealand,8,Marko STAMENIC,17,14,6,5,6,16,1,0,1,64,IN POSSESSION
New Zealand,9,Chris WOOD,2,1,1,0,1,2,0,0,1,64,IN POSSESSION
New Zealand,10,Sarpreet SINGH,3,1,1,0,2,3,0,0,1,64,IN POSSESSION
New Zealand,11,Elijah JUST,15,11,8,5,2,14,0,1,1,64,IN POSSESSION
New Zealand,13,Liberato CACACE,10,7,1,3,6,9,1,0,1,64,IN POSSESSION
New Zealand,16,Finn SURMAN,12,11,2,10,0,12,0,0,1,64,IN POSSESSION
New Zealand,23,Ryan THOMAS,3,1,0,3,0,3,0,0,1,64,IN POSSESSION
New Zealand,3,Francis DE VRIES,4,2,1,1,2,4,0,0,1,64,IN POSSESSION
New Zealand,5,Michael BOXALL,3,3,0,3,0,3,0,0,1,64,IN POSSESSION
New Zealand,19,Ben OLD,2,1,0,2,0,2,0,0,1,64,IN POSSESSION
New Zealand,20,Callum McCOWATT,4,3,1,1,2,4,0,0,1,64,IN POSSESSION
New Zealand,21,Jesse RANDALL,2,1,0,2,0,1,1,0,1,64,IN POSSESSION
Belgium,1,Thibaut COURTOIS,15,9,0,2,13,15,0,0,1,64,IN POSSESSION
Belgium,3,Arthur THEATE,9,5,0,6,3,9,0,0,1,64,IN POSSESSION
Belgium,4,Brandon MECHELE,22,20,1,15,6,20,0,2,1,64,IN POSSESSION
Belgium,5,Maxim DE CUYPER,12,10,2,8,2,11,0,1,1,64,IN POSSESSION
Belgium,7,Kevin DE BRUYNE,18,13,8,5,5,17,0,1,1,64,IN POSSESSION
Belgium,8,Youri TIELEMANS,15,13,5,10,0,14,0,1,1,64,IN POSSESSION
Belgium,10,Leandro TROSSARD,5,3,2,1,2,5,0,0,1,64,IN POSSESSION
Belgium,11,Jeremy DOKU,11,7,2,9,0,7,0,4,1,64,IN POSSESSION
Belgium,17,Charles DE KETELAERE,7,4,3,2,2,7,0,0,1,64,IN POSSESSION
Belgium,20,Hans VANAKEN,10,10,4,5,1,9,0,1,1,64,IN POSSESSION
Belgium,21,Timothy CASTAGNE,19,16,2,9,8,19,0,0,1,64,IN POSSESSION
Belgium,9,Romelu LUKAKU,0,0,0,0,0,0,0,0,1,64,IN POSSESSION
Belgium,22,Alexis SAELEMAEKERS,3,3,2,1,0,2,0,1,1,64,IN POSSESSION
Belgium,23,Nicolas RASKIN,2,2,0,2,0,2,0,0,1,64,IN POSSESSION
Belgium,24,Amadou ONANA,2,1,0,2,0,2,0,0,1,64,IN POSSESSION
Belgium,26,Matias FERNANDEZPARDO,3,2,0,1,2,2,1,0,1,64,IN POSSESSION
Cabo Verde,1,VOZINHA,23,17,7,3,13,23,0,0,1,65,IN POSSESSION
Cabo Verde,3,DINEY BORGES,23,19,2,11,10,23,0,0,1,65,IN POSSESSION
Cabo Verde,4,PICO LOPES,24,20,6,12,6,22,0,2,1,65,IN POSSESSION
Cabo Verde,6,KEVIN PINA,16,15,7,7,2,15,0,1,1,65,IN POSSESSION
Cabo Verde,8,JOAO PAULO,16,14,4,8,4,13,0,3,1,65,IN POSSESSION
Cabo Verde,10,JAMIRO MONTEIRO,5,2,1,2,2,4,1,0,1,65,IN POSSESSION
Cabo Verde,14,DEROY DUARTE,9,6,4,3,2,9,0,0,1,65,IN POSSESSION
Cabo Verde,17,WILLY SEMEDO,0,0,0,0,0,0,0,0,1,65,IN POSSESSION
Cabo Verde,19,DAILON LIVRAMENTO,1,0,1,0,0,0,0,1,1,65,IN POSSESSION
Cabo Verde,20,RYAN MENDES,7,4,1,6,0,5,0,2,1,65,IN POSSESSION
Cabo Verde,24,WAGNER PINA,12,9,2,7,3,12,0,0,1,65,IN POSSESSION
Cabo Verde,11,GARRY RODRIGUES,2,2,1,1,0,2,0,0,1,65,IN POSSESSION
Cabo Verde,15,LAROS DUARTE,3,3,2,1,0,2,0,1,1,65,IN POSSESSION
Cabo Verde,21,NUNO DA COSTA,1,1,1,0,0,1,0,0,1,65,IN POSSESSION
Cabo Verde,22,STEVEN MOREIRA,0,0,0,0,0,0,0,0,1,65,IN POSSESSION
Cabo Verde,26,HELIO VARELA,1,1,0,1,0,1,0,0,1,65,IN POSSESSION
Saudi Arabia,21,MOHAMMED ALOWAIS,6,2,0,0,6,6,0,0,1,65,IN POSSESSION
Saudi Arabia,4,ABDULELAH ALAMRI,19,13,4,3,12,18,1,0,1,65,IN POSSESSION
Saudi Arabia,5,HASSAN ALTAMBAKTI,4,3,1,2,1,4,0,0,1,65,IN POSSESSION
Saudi Arabia,6,NASSER ALDAWSARI,12,7,6,3,3,9,1,2,1,65,IN POSSESSION
Saudi Arabia,9,FERAS ALBRIKAN,6,1,5,1,0,5,0,1,1,65,IN POSSESSION
Saudi Arabia,10,SALEM ALDAWSARI,6,2,0,3,3,4,1,1,1,65,IN POSSESSION
Saudi Arabia,12,SAUD ABDULHAMID,12,6,3,1,8,12,0,0,1,65,IN POSSESSION
Saudi Arabia,13,NAWAF BU WASHL,15,11,5,5,5,14,0,1,1,65,IN POSSESSION
Saudi Arabia,15,ABDULLAH ALKHAIBARI,4,3,1,1,2,4,0,0,1,65,IN POSSESSION
Saudi Arabia,20,SULTAN MANDASH,1,1,0,1,0,1,0,0,1,65,IN POSSESSION
Saudi Arabia,23,MOHAMED KANNO,10,8,4,2,4,8,0,2,1,65,IN POSSESSION
Saudi Arabia,3,ALI LAJAMI,9,6,1,2,6,8,0,1,1,65,IN POSSESSION
Saudi Arabia,7,MUSAB ALJUWAYR,11,7,1,5,5,10,1,0,1,65,IN POSSESSION
Saudi Arabia,19,ABDULLAH ALHAMDDAN,1,1,0,1,0,1,0,0,1,65,IN POSSESSION
Saudi Arabia,24,MOTEB ALHARBI,1,0,1,0,0,1,0,0,1,65,IN POSSESSION
Saudi Arabia,26,MOHAMMED ABU ALSHAMAT,8,5,2,2,4,8,0,0,1,65,IN POSSESSION
Uruguay,23,Fernando MUSLERA,10,4,0,0,10,10,0,0,1,66,IN POSSESSION
Uruguay,3,Sebastian CACERES,10,7,1,3,6,9,0,1,1,66,IN POSSESSION
Uruguay,5,Manuel UGARTE,6,2,3,0,3,6,0,0,1,66,IN POSSESSION
Uruguay,6,Rodrigo BENTANCUR,9,7,5,2,2,8,0,1,1,66,IN POSSESSION
Uruguay,8,Federico VALVERDE,4,3,0,4,0,4,0,0,1,66,IN POSSESSION
Uruguay,9,Darwin NUNEZ,3,2,0,2,1,3,0,0,1,66,IN POSSESSION
Uruguay,13,Guillermo VARELA,12,9,1,6,5,12,0,0,1,66,IN POSSESSION
Uruguay,14,Agustin CANOBBIO,3,2,1,2,0,1,1,1,1,66,IN POSSESSION
Uruguay,16,Mathias OLIVERA,15,10,8,4,3,14,1,0,1,66,IN POSSESSION
Uruguay,20,Maxi ARAUJO,10,7,1,5,4,7,2,1,1,66,IN POSSESSION
Uruguay,25,Juan Manuel SANABRIA,4,4,1,1,2,4,0,0,1,66,IN POSSESSION
Uruguay,1,Sergio ROCHET,12,4,1,0,11,12,0,0,1,66,IN POSSESSION
Uruguay,7,Nicolas DE LA CRUZ,7,4,5,0,2,7,0,0,1,66,IN POSSESSION
Uruguay,18,Brian RODRIGUEZ,2,2,0,1,1,1,0,1,1,66,IN POSSESSION
Uruguay,21,Federico VINAS,1,1,0,0,1,1,0,0,1,66,IN POSSESSION
Spain,23,Unai SIMON,13,8,3,0,10,13,0,0,1,66,IN POSSESSION
Spain,5,Marcos LLORENTE,16,13,2,11,3,15,0,1,1,66,IN POSSESSION
Spain,6,Mikel MERINO,10,10,6,3,1,10,0,0,1,66,IN POSSESSION
Spain,14,Aymeric LAPORTE,27,22,11,8,8,25,0,2,1,66,IN POSSESSION
Spain,15,Alex BAENA,7,5,3,2,2,6,1,0,1,66,IN POSSESSION
Spain,16,RODRI,18,17,11,6,1,17,0,1,1,66,IN POSSESSION
Spain,19,Lamine YAMAL,4,2,1,2,1,1,1,2,1,66,IN POSSESSION
Spain,20,PEDRI,10,8,4,6,0,10,0,0,1,66,IN POSSESSION
Spain,21,Mikel OYARZABAL,5,3,1,2,2,3,1,1,1,66,IN POSSESSION
Spain,22,Pau CUBARSI,21,21,10,9,2,18,0,3,1,66,IN POSSESSION
Spain,24,Marc CUCURELLA,12,8,4,4,4,12,0,0,1,66,IN POSSESSION
Spain,7,Ferran TORRES,1,1,1,0,0,0,0,1,1,66,IN POSSESSION
Spain,8,Fabian RUIZ,7,6,2,3,2,6,0,1,1,66,IN POSSESSION
Spain,10,Dani OLMO,11,9,6,3,2,9,0,2,1,66,IN POSSESSION
Spain,11,Yeremy PINO,1,1,0,1,0,1,0,0,1,66,IN POSSESSION
Spain,17,Nico WILLIAMS,1,0,1,0,0,1,0,0,1,66,IN POSSESSION
Panama,22,Orlando MOSQUERA,24,11,2,5,17,24,0,0,1,67,IN POSSESSION
Panama,3,Jose CORDOBA,13,12,5,4,4,12,0,1,1,67,IN POSSESSION
Panama,4,Fidel ESCOBAR,18,12,4,7,7,17,0,1,1,67,IN POSSESSION
Panama,6,Cristian MARTINEZ,7,4,0,3,4,7,0,0,1,67,IN POSSESSION
Panama,7,Jose Luis RODRIGUEZ,4,2,0,1,3,2,1,1,1,67,IN POSSESSION
Panama,9,Tomas RODRIGUEZ,1,1,1,0,0,1,0,0,1,67,IN POSSESSION
Panama,11,Edgar Yoel BARCENAS,7,3,3,2,2,6,1,0,1,67,IN POSSESSION
Panama,14,Carlos HARVEY,8,6,6,1,1,6,0,2,1,67,IN POSSESSION
Panama,16,Andres ANDRADE,17,13,1,6,10,17,0,0,1,67,IN POSSESSION
Panama,23,Amir MURILLO,19,11,4,5,10,15,1,3,1,67,IN POSSESSION
Panama,26,Jorge GUTIERREZ,5,4,1,1,3,5,0,0,1,67,IN POSSESSION
Panama,10,Ismael DIAZ,2,2,0,1,1,2,0,0,1,67,IN POSSESSION
Panama,15,Eric DAVIS,1,0,0,0,1,0,1,0,1,67,IN POSSESSION
Panama,17,Jose FAJARDO,1,1,1,0,0,1,0,0,1,67,IN POSSESSION
Panama,19,Alberto QUINTERO,1,1,1,0,0,1,0,0,1,67,IN POSSESSION
Panama,24,Azarias LONDONO,2,1,0,2,0,1,0,1,1,67,IN POSSESSION
England,1,Jordan PICKFORD,12,6,2,2,8,12,0,0,1,67,IN POSSESSION
England,2,Ezri KONSA,6,6,3,2,1,6,0,0,1,67,IN POSSESSION
England,3,Nico OREILLY,14,13,2,6,6,13,1,0,1,67,IN POSSESSION
England,6,Marc GUEHI,10,10,3,3,4,10,0,0,1,67,IN POSSESSION
England,7,Bukayo SAKA,6,4,3,2,1,5,1,0,1,67,IN POSSESSION
England,8,Elliot ANDERSON,24,20,11,5,8,23,0,1,1,67,IN POSSESSION
England,9,Harry KANE,7,6,3,2,2,6,0,1,1,67,IN POSSESSION
England,10,Jude BELLINGHAM,13,10,4,7,2,12,0,1,1,67,IN POSSESSION
England,11,Marcus RASHFORD,17,10,2,5,10,11,3,3,1,67,IN POSSESSION
England,17,Morgan ROGERS,8,7,7,1,0,8,0,0,1,67,IN POSSESSION
England,26,Jarell QUANSAH,14,10,1,10,3,14,0,0,1,67,IN POSSESSION
England,14,Jordan HENDERSON,3,3,1,1,1,3,0,0,1,67,IN POSSESSION
England,19,Ollie WATKINS,1,1,0,1,0,0,0,1,1,67,IN POSSESSION
England,20,Noni MADUEKE,2,1,0,1,1,1,1,0,1,67,IN POSSESSION
England,21,Eberechi EZE,3,2,1,1,1,3,0,0,1,67,IN POSSESSION
England,25,Djed SPENCE,6,5,2,4,0,5,0,1,1,67,IN POSSESSION
Croatia,1,Dominik LIVAKOVIC,8,3,0,0,8,8,0,0,1,68,IN POSSESSION
Croatia,2,Josip STANISIC,15,9,0,9,6,14,1,0,1,68,IN POSSESSION
Croatia,3,Marin PONGRACIC,13,11,5,4,4,12,0,1,1,68,IN POSSESSION
Croatia,6,Josip SUTALO,13,9,3,4,6,13,0,0,1,68,IN POSSESSION
Croatia,8,Mateo KOVACIC,8,6,2,5,1,6,0,2,1,68,IN POSSESSION
Croatia,10,Luka MODRIC,22,19,6,9,7,21,1,0,1,68,IN POSSESSION
Croatia,11,Ante BUDIMIR,1,0,0,0,1,1,0,0,1,68,IN POSSESSION
Croatia,13,Nikola VLASIC,3,2,2,0,1,2,0,1,1,68,IN POSSESSION
Croatia,14,Ivan PERISIC,11,9,0,4,7,10,0,1,1,68,IN POSSESSION
Croatia,16,Martin BATURINA,8,4,1,6,1,7,0,1,1,68,IN POSSESSION
Croatia,17,Petar SUCIC,5,4,1,3,1,4,1,0,1,68,IN POSSESSION
Croatia,4,Josko GVARDIOL,3,3,1,1,1,2,0,1,1,68,IN POSSESSION
Croatia,15,Mario PASALIC,3,3,1,2,0,3,0,0,1,68,IN POSSESSION
Croatia,20,Igor MATANOVIC,1,0,0,1,0,0,0,1,1,68,IN POSSESSION
Croatia,24,Marco PASALIC,2,2,1,1,0,0,0,2,1,68,IN POSSESSION
Ghana,16,Benjamin ASARE,3,1,1,0,2,3,0,0,1,68,IN POSSESSION
Ghana,4,Jonas ADJETEY,6,4,2,3,1,6,0,0,1,68,IN POSSESSION
Ghana,5,Thomas PARTEY,7,4,1,1,5,7,0,0,1,68,IN POSSESSION
Ghana,8,Kwasi SIBO,6,5,2,3,1,6,0,0,1,68,IN POSSESSION
Ghana,9,Jordan AYEW,0,0,0,0,0,0,0,0,1,68,IN POSSESSION
Ghana,11,Antoine SEMENYO,4,4,0,4,0,2,0,2,1,68,IN POSSESSION
